Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10509,A6504-31-003,156329.0,052,網溪里,65000040,永和區,65000,新北市
10509,A6504-31-004,240636.0,010,忠義里,65000040,永和區,65000,新北市
10509,A6504-31-002,106969.0,009,永成里,65000040,永和區,65000,新北市
10509,A6504-31-005,3441.0,036,光復里,65000040,永和區,65000,新北市
10509,A6504-31-006,127900.0,041,新生里,65000040,永和區,65000,新北市
10510,A6514-57-005,0.0,036,延平里,65000140,蘆洲區,65000,新北市
10509,A6501-J1-003,328471.0,124,溪福里,65000010,板橋區,65000,新北市
10509,A6501-J1-001,105934.0,124,溪福里,65000010,板橋區,65000,新北市
10509,A6501-J1-002,146702.0,124,溪福里,65000010,板橋區,65000,新北市
10509,A6501-J1-007,177562.0,124,溪福里,65000010,板橋區,65000,新北市
10509,A6501-J1-008,33197.0,124,溪福里,65000010,板橋區,65000,新北市
10509,A6501-J1-005,205142.0,124,溪福里,65000010,板橋區,65000,新北市
10508,A6507-14-006,80882.0,035,文林里,65000070,樹林區,65000,新北市
10508,A6507-14-007,110499.0,035,文林里,65000070,樹林區,65000,新北市
10508,A6507-14-008,96288.0,035,文林里,65000070,樹林區,65000,新北市
10508,A6507-14-009,92928.0,035,文林里,65000070,樹林區,65000,新北市
10512,A6506-39-003,29138.0,056,安和里,65000060,新店區,65000,新北市
10512,A6506-39-004,150697.0,056,安和里,65000060,新店區,65000,新北市
10512,A6506-39-005,199912.0,056,安和里,65000060,新店區,65000,新北市
10512,A6506-39-006,96941.0,056,安和里,65000060,新店區,65000,新北市
10512,A6506-39-007,172403.0,056,安和里,65000060,新店區,65000,新北市
10512,A6506-39-008,100395.0,056,安和里,65000060,新店區,65000,新北市
10512,A6506-39-009,150512.0,056,安和里,65000060,新店區,65000,新北市
10509,A6505-10-004,159187.0,054,中原里,65000050,新莊區,65000,新北市
10509,A6505-10-003,265488.0,054,中原里,65000050,新莊區,65000,新北市
10509,A6505-10-002,201520.0,054,中原里,65000050,新莊區,65000,新北市
10508,A6507-14-001,120915.0,029,圳福里,65000070,樹林區,65000,新北市
10509,A6505-10-001,49213.0,054,中原里,65000050,新莊區,65000,新北市
10508,A6507-14-002,142659.0,035,文林里,65000070,樹林區,65000,新北市
10509,A6505-10-008,217061.0,054,中原里,65000050,新莊區,65000,新北市
10509,A6505-10-007,96951.0,055,中信里,65000050,新莊區,65000,新北市
10508,A6507-14-004,87244.0,035,文林里,65000070,樹林區,65000,新北市
10509,A6505-10-006,148323.0,054,中原里,65000050,新莊區,65000,新北市
10512,A6506-39-001,100471.0,056,安和里,65000060,新店區,65000,新北市
10508,A6507-14-005,101123.0,035,文林里,65000070,樹林區,65000,新北市
