Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10502,A1602-22-017,23859.0,020,尖山村,10016020,湖西鄉,10016,澎湖縣
10502,A1602-22-018,77761.0,021,龍門村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-006,87319.0,015,沙港村,10016020,湖西鄉,10016,澎湖縣
10502,A1602-22-015,81263.0,021,龍門村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-009,56366.0,013,鼎灣村,10016020,湖西鄉,10016,澎湖縣
10502,A1602-22-016,10142.0,020,尖山村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-008,64113.0,012,潭邊村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-003,62599.0,015,沙港村,10016020,湖西鄉,10016,澎湖縣
10502,A1602-22-019,1043.0,021,龍門村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-005,39600.0,011,中西村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-004,8934.0,011,中西村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-001,65169.0,015,沙港村,10016020,湖西鄉,10016,澎湖縣
10504,A1602-21-008,23514.0,008,西溪村,10016020,湖西鄉,10016,澎湖縣
10503,A1601-19-010,47328.0,020,石泉里,10016010,馬公市,10016,澎湖縣
10504,A1602-21-007,36969.0,007,紅羅村,10016020,湖西鄉,10016,澎湖縣
10504,A1602-21-017,32205.0,018,隘門村,10016020,湖西鄉,10016,澎湖縣
10505,A1601-18-009,118983.0,017,案山里,10016010,馬公市,10016,澎湖縣
10504,A1602-21-016,89047.0,019,林投村,10016020,湖西鄉,10016,澎湖縣
10504,A1602-21-015,47907.0,018,隘門村,10016020,湖西鄉,10016,澎湖縣
10505,A1601-18-007,81456.0,016,東文里,10016010,馬公市,10016,澎湖縣
10505,A1601-18-008,16413.0,016,東文里,10016010,馬公市,10016,澎湖縣
10504,A1602-21-013,64963.0,019,林投村,10016020,湖西鄉,10016,澎湖縣
10504,A1602-21-012,43639.0,019,林投村,10016020,湖西鄉,10016,澎湖縣
10505,A1601-26-009,0.0,028,鎖港里,10016010,馬公市,10016,澎湖縣
10504,A1602-21-011,30328.0,019,林投村,10016020,湖西鄉,10016,澎湖縣
10504,A1602-21-010,20290.0,017,太武村,10016020,湖西鄉,10016,澎湖縣
10505,A1601-18-001,31411.0,016,東文里,10016010,馬公市,10016,澎湖縣
10505,A1601-18-002,109401.0,016,東文里,10016010,馬公市,10016,澎湖縣
10505,A1601-18-005,15237.0,016,東文里,10016010,馬公市,10016,澎湖縣
10505,A1601-18-006,19595.0,016,東文里,10016010,馬公市,10016,澎湖縣
10505,A1601-18-003,9528.0,016,東文里,10016010,馬公市,10016,澎湖縣
10505,A1601-18-004,95689.0,016,東文里,10016010,馬公市,10016,澎湖縣
10503,A1601-19-008,116971.0,020,石泉里,10016010,馬公市,10016,澎湖縣
10506,A1602-20-018,55242.0,009,成功村,10016020,湖西鄉,10016,澎湖縣
10503,A1601-19-009,34046.0,020,石泉里,10016010,馬公市,10016,澎湖縣
10506,A1602-20-017,1645.0,009,成功村,10016020,湖西鄉,10016,澎湖縣
10506,A1602-20-019,8597.0,017,太武村,10016020,湖西鄉,10016,澎湖縣
10503,A1601-19-004,74141.0,020,石泉里,10016010,馬公市,10016,澎湖縣
10506,A1602-20-014,30193.0,010,東石村,10016020,湖西鄉,10016,澎湖縣
10503,A1601-19-005,50668.0,020,石泉里,10016010,馬公市,10016,澎湖縣
10506,A1602-20-013,49374.0,014,許家村,10016020,湖西鄉,10016,澎湖縣
10503,A1601-19-006,143333.0,020,石泉里,10016010,馬公市,10016,澎湖縣
10506,A1602-20-016,118005.0,009,成功村,10016020,湖西鄉,10016,澎湖縣
