Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10607,A1501-32-004,16638.0,013,主工里,10015010,花蓮市,10015,花蓮縣
10609,A1501-07-001,3493.0,045,民孝里,10015010,花蓮市,10015,花蓮縣
10607,A1510-04-010,3315.0,009,富里村,10015100,富里鄉,10015,花蓮縣
10607,A1501-32-003,0.0,013,主工里,10015010,花蓮市,10015,花蓮縣
10607,A1510-04-011,78894.0,009,富里村,10015100,富里鄉,10015,花蓮縣
10607,A1510-04-006,50048.0,007,石牌村,10015100,富里鄉,10015,花蓮縣
10607,A1510-04-007,67219.0,007,石牌村,10015100,富里鄉,10015,花蓮縣
10607,A1510-04-008,26798.0,006,羅山村,10015100,富里鄉,10015,花蓮縣
10607,A1510-04-009,94767.0,007,石牌村,10015100,富里鄉,10015,花蓮縣
10612,A1501-19-001,110537.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10607,A1510-04-005,60657.0,006,羅山村,10015100,富里鄉,10015,花蓮縣
10612,A1501-19-004,69281.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10612,A1501-19-005,89566.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10612,A1501-19-002,83837.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10612,A1501-19-003,236587.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10612,A1501-19-008,90708.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10612,A1501-19-009,89807.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10612,A1501-19-006,160530.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10612,A1501-19-007,103184.0,016,國富里,10015010,花蓮市,10015,花蓮縣
10609,A1504-05-006,4275.0,004,北埔村,10015040,新城鄉,10015,花蓮縣
10609,A1504-05-007,4348.0,008,大漢村,10015040,新城鄉,10015,花蓮縣
10609,A1504-05-004,54869.0,008,大漢村,10015040,新城鄉,10015,花蓮縣
10609,A1504-05-005,33760.0,008,大漢村,10015040,新城鄉,10015,花蓮縣
10609,A1504-05-002,97432.0,008,大漢村,10015040,新城鄉,10015,花蓮縣
10609,A1504-05-003,114554.0,008,大漢村,10015040,新城鄉,10015,花蓮縣
10609,A1504-05-001,112655.0,008,大漢村,10015040,新城鄉,10015,花蓮縣
10611,A1502-06-011,3674.0,002,鳳義里,10015020,鳳林鎮,10015,花蓮縣
10607,A1406-01-002,1777.0,001,福文村,10014060,池上鄉,10014,臺東縣
10608,A1509-07-001,1088.0,008,奇美村,10015090,瑞穗鄉,10015,花蓮縣
10611,A1505-04-009,88019.0,001,北昌村,10015050,吉安鄉,10015,花蓮縣
10611,A1502-06-017,368.0,011,長橋里,10015020,鳳林鎮,10015,花蓮縣
10610,A1505-21-005,156307.0,011,稻香村,10015050,吉安鄉,10015,花蓮縣
10610,A1505-21-006,169675.0,011,稻香村,10015050,吉安鄉,10015,花蓮縣
10608,A1501-24-001,0.0,039,國防里,10015010,花蓮市,10015,花蓮縣
10608,A1501-24-005,52829.0,030,國安里,10015010,花蓮市,10015,花蓮縣
10609,A1504-05-011,36401.0,008,大漢村,10015040,新城鄉,10015,花蓮縣
