Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10601,A1801-24-007,28310.0,026,綠水里,10018010,東區,10018,新竹市
10601,A1801-24-008,22354.0,026,綠水里,10018010,東區,10018,新竹市
10603,A0410-01-018,744.0,008,寶山村,10004100,寶山鄉,10004,新竹縣
10601,A1801-24-003,104221.0,026,綠水里,10018010,東區,10018,新竹市
10601,A1801-24-004,134861.0,026,綠水里,10018010,東區,10018,新竹市
10601,A1801-24-005,17807.0,026,綠水里,10018010,東區,10018,新竹市
10601,A1801-24-006,81358.0,026,綠水里,10018010,東區,10018,新竹市
10606,A1802-47-008,38325.0,031,育英里,10018020,北區,10018,新竹市
10606,A1802-47-009,79565.0,044,台溪里,10018020,北區,10018,新竹市
10605,A1801-06-001,124074.0,050,復興里,10018010,東區,10018,新竹市
10603,A1801-31-004,44212.0,026,綠水里,10018010,東區,10018,新竹市
10605,A1801-06-002,77963.0,050,復興里,10018010,東區,10018,新竹市
10603,A1801-31-001,147223.0,026,綠水里,10018010,東區,10018,新竹市
10603,A1801-31-002,152707.0,026,綠水里,10018010,東區,10018,新竹市
10603,A1801-31-007,35995.0,026,綠水里,10018010,東區,10018,新竹市
10603,A1801-31-008,51863.0,026,綠水里,10018010,東區,10018,新竹市
10603,A1801-31-005,59966.0,026,綠水里,10018010,東區,10018,新竹市
10603,A1801-31-006,38452.0,026,綠水里,10018010,東區,10018,新竹市
10606,A1802-47-010,278587.0,044,台溪里,10018020,北區,10018,新竹市
10606,A1803-17-001,92946.0,010,東香里,10018030,香山區,10018,新竹市
10606,A1803-17-003,118658.0,010,東香里,10018030,香山區,10018,新竹市
10606,A1803-17-002,110602.0,010,東香里,10018030,香山區,10018,新竹市
10606,A1803-17-005,110054.0,010,東香里,10018030,香山區,10018,新竹市
10606,A1803-17-004,99223.0,010,東香里,10018030,香山區,10018,新竹市
10606,A1801-68-009,128107.0,053,明湖里,10018010,東區,10018,新竹市
10606,A1801-68-008,106422.0,053,明湖里,10018010,東區,10018,新竹市
10603,A1802-10-004,118415.0,041,金竹里,10018020,北區,10018,新竹市
10603,A1802-10-003,42296.0,041,金竹里,10018020,北區,10018,新竹市
10603,A1802-10-002,29518.0,041,金竹里,10018020,北區,10018,新竹市
10603,A1802-10-001,50871.0,041,金竹里,10018020,北區,10018,新竹市
10603,A1802-10-008,65636.0,041,金竹里,10018020,北區,10018,新竹市
10603,A1802-10-006,4833.0,041,金竹里,10018020,北區,10018,新竹市
10604,A1801-23-004,52278.0,040,千甲里,10018010,東區,10018,新竹市
10606,A1801-68-010,46794.0,053,明湖里,10018010,東區,10018,新竹市
10604,A1801-23-003,77157.0,040,千甲里,10018010,東區,10018,新竹市
10604,A1801-14-001,1018.0,019,復中里,10018010,東區,10018,新竹市
10604,A1801-23-002,123638.0,040,千甲里,10018010,東區,10018,新竹市
10604,A1801-23-001,130258.0,040,千甲里,10018010,東區,10018,新竹市
10603,A0410-01-008,567.0,002,大崎村,10004100,寶山鄉,10004,新竹縣
10603,A0410-01-001,10675.0,001,雙溪村,10004100,寶山鄉,10004,新竹縣
10603,A0410-01-009,44765.0,002,大崎村,10004100,寶山鄉,10004,新竹縣
10606,A1801-68-005,162627.0,053,明湖里,10018010,東區,10018,新竹市
10606,A1801-68-004,314177.0,053,明湖里,10018010,東區,10018,新竹市
10601,A1801-24-001,332062.0,026,綠水里,10018010,東區,10018,新竹市
10606,A1801-68-007,118103.0,053,明湖里,10018010,東區,10018,新竹市
10601,A1801-24-002,112832.0,026,綠水里,10018010,東區,10018,新竹市
10606,A1801-68-001,99472.0,053,明湖里,10018010,東區,10018,新竹市
10606,A1801-68-002,57971.0,053,明湖里,10018010,東區,10018,新竹市
10606,A1802-38-009,50231.0,014,民富里,10018020,北區,10018,新竹市
10606,A1802-38-008,51140.0,014,民富里,10018020,北區,10018,新竹市
10603,A1801-08-007,124678.0,019,復中里,10018010,東區,10018,新竹市
10606,A1802-38-007,56922.0,014,民富里,10018020,北區,10018,新竹市
10606,A1802-38-006,33282.0,014,民富里,10018020,北區,10018,新竹市
10601,A1801-33-008,4723.0,036,軍功里,10018010,東區,10018,新竹市
10603,A1801-08-005,0.0,019,復中里,10018010,東區,10018,新竹市
10603,A1801-08-003,0.0,019,復中里,10018010,東區,10018,新竹市
10603,A1801-08-004,33273.0,050,復興里,10018010,東區,10018,新竹市
10606,A1802-38-010,64012.0,014,民富里,10018020,北區,10018,新竹市
10606,A1801-21-006,163558.0,025,武功里,10018010,東區,10018,新竹市
10606,A1801-21-005,37232.0,025,武功里,10018010,東區,10018,新竹市
10606,A1801-21-004,109165.0,025,武功里,10018010,東區,10018,新竹市
10606,A1802-38-005,69849.0,014,民富里,10018020,北區,10018,新竹市
10606,A1802-38-004,50645.0,014,民富里,10018020,北區,10018,新竹市
10606,A1801-21-001,273825.0,024,豐功里,10018010,東區,10018,新竹市
10606,A1802-38-003,14820.0,014,民富里,10018020,北區,10018,新竹市
10606,A1802-38-002,132097.0,014,民富里,10018020,北區,10018,新竹市
10606,A1802-38-001,144667.0,014,民富里,10018020,北區,10018,新竹市
10602,A1801-16-009,91163.0,001,南門里,10018010,東區,10018,新竹市
10605,A1802-46-008,10241.0,031,育英里,10018020,北區,10018,新竹市
10605,A1802-46-009,28012.0,031,育英里,10018020,北區,10018,新竹市
10602,A1801-16-002,10735.0,012,中正里,10018010,東區,10018,新竹市
10606,A1803-08-006,51783.0,009,頂埔里,10018030,香山區,10018,新竹市
10606,A1803-08-007,601.0,024,頂福里,10018030,香山區,10018,新竹市
10602,A1801-16-004,136478.0,005,東門里,10018010,東區,10018,新竹市
10606,A1803-08-004,88370.0,009,頂埔里,10018030,香山區,10018,新竹市
10602,A1801-16-003,59375.0,005,東門里,10018010,東區,10018,新竹市
10606,A1803-08-005,87658.0,009,頂埔里,10018030,香山區,10018,新竹市
10601,A1802-03-004,411.0,027,港北里,10018020,北區,10018,新竹市
10602,A1801-16-006,49363.0,004,關帝里,10018010,東區,10018,新竹市
