Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10508,A1008-05-016,24470.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10508,A1008-05-018,117195.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10508,A1008-05-019,2722.0,008,塗師村,10010080,六腳鄉,10010,嘉義縣
10512,A1014-06-008,11730.0,008,灣橋村,10010140,竹崎鄉,10010,嘉義縣
10510,A1001-12-010,4561.0,018,安仁里,10010010,太保市,10010,嘉義縣
10512,A1014-06-007,4277.0,008,灣橋村,10010140,竹崎鄉,10010,嘉義縣
10508,A1008-05-023,7467.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10510,A1001-12-015,16325.0,018,安仁里,10010010,太保市,10010,嘉義縣
10508,A1008-05-025,5384.0,008,塗師村,10010080,六腳鄉,10010,嘉義縣
10510,A1001-12-013,3786.0,018,安仁里,10010010,太保市,10010,嘉義縣
10508,A1008-05-026,1826.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10510,A1001-12-012,38164.0,018,安仁里,10010010,太保市,10010,嘉義縣
10510,A1001-12-019,39913.0,006,春珠里,10010010,太保市,10010,嘉義縣
10508,A1008-05-020,40.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10510,A1001-12-018,204737.0,018,安仁里,10010010,太保市,10010,嘉義縣
10508,A1008-05-021,74251.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10510,A1001-12-017,22676.0,018,安仁里,10010010,太保市,10010,嘉義縣
10510,A1001-12-016,43436.0,006,春珠里,10010010,太保市,10010,嘉義縣
10509,A1006-01-008,108064.0,005,游西村,10010060,溪口鄉,10010,嘉義縣
10508,A1002-09-011,44405.0,002,平和里,10010020,朴子市,10010,嘉義縣
10508,A1002-09-010,1100.0,010,竹圍里,10010020,朴子市,10010,嘉義縣
10508,A1002-09-013,13045.0,010,竹圍里,10010020,朴子市,10010,嘉義縣
10508,A1002-09-012,221136.0,010,竹圍里,10010020,朴子市,10010,嘉義縣
10509,A2001-18-005,1945.0,041,盧厝里,10020010,東區,10020,嘉義市
10510,A1001-12-022,999.0,006,春珠里,10010010,太保市,10010,嘉義縣
10510,A1001-12-021,43032.0,018,安仁里,10010010,太保市,10010,嘉義縣
10510,A1001-12-020,120963.0,018,安仁里,10010010,太保市,10010,嘉義縣
10509,A2001-18-001,5345.0,034,圳頭里,10020010,東區,10020,嘉義市
10510,A1001-12-024,3888.0,006,春珠里,10010010,太保市,10010,嘉義縣
10510,A1001-12-023,9933.0,018,安仁里,10010010,太保市,10010,嘉義縣
10510,A1003-08-015,87057.0,013,永安里,10010030,布袋鎮,10010,嘉義縣
10510,A1003-08-018,53634.0,013,永安里,10010030,布袋鎮,10010,嘉義縣
10511,A1001-04-011,145448.0,015,南新里,10010010,太保市,10010,嘉義縣
10508,A1008-05-001,11414.0,010,港美村,10010080,六腳鄉,10010,嘉義縣
10508,A1008-05-003,10178.0,010,港美村,10010080,六腳鄉,10010,嘉義縣
10508,A1008-05-004,4525.0,010,港美村,10010080,六腳鄉,10010,嘉義縣
10510,A1015-01-001,15015.0,004,梅北村,10010150,梅山鄉,10010,嘉義縣
10510,A1015-01-003,19100.0,004,梅北村,10010150,梅山鄉,10010,嘉義縣
10509,A1005-22-001,4714.0,020,山中村,10010050,民雄鄉,10010,嘉義縣
10508,A1008-05-008,15336.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10512,A1014-06-013,27545.0,008,灣橋村,10010140,竹崎鄉,10010,嘉義縣
10508,A1008-05-014,25312.0,007,雙涵村,10010080,六腳鄉,10010,嘉義縣
10510,A1003-08-002,4459.0,006,見龍里,10010030,布袋鎮,10010,嘉義縣
10512,A1014-06-010,160324.0,008,灣橋村,10010140,竹崎鄉,10010,嘉義縣
10509,A2001-09-002,40.0,002,後湖里,10020010,東區,10020,嘉義市
10508,A1008-05-011,3228.0,009,三義村,10010080,六腳鄉,10010,嘉義縣
10507,A1002-08-004,373.0,015,仁和里,10010020,朴子市,10010,嘉義縣
10511,A1015-02-012,53179.0,001,梅東村,10010150,梅山鄉,10010,嘉義縣
10511,A1015-02-011,17360.0,002,梅南村,10010150,梅山鄉,10010,嘉義縣
10507,A1002-08-006,217094.0,017,大葛里,10010020,朴子市,10010,嘉義縣
10507,A1002-08-005,115981.0,015,仁和里,10010020,朴子市,10010,嘉義縣
10509,A1014-03-009,73815.0,002,和平村,10010140,竹崎鄉,10010,嘉義縣
10507,A1002-08-008,81041.0,017,大葛里,10010020,朴子市,10010,嘉義縣
10509,A1014-03-004,133464.0,001,竹崎村,10010140,竹崎鄉,10010,嘉義縣
10507,A1002-08-007,263502.0,017,大葛里,10010020,朴子市,10010,嘉義縣
10509,A1014-03-003,100402.0,001,竹崎村,10010140,竹崎鄉,10010,嘉義縣
10509,A1007-09-011,59250.0,013,月眉村,10010070,新港鄉,10010,嘉義縣
10509,A1014-03-006,16900.0,001,竹崎村,10010140,竹崎鄉,10010,嘉義縣
10511,A1015-02-010,65048.0,002,梅南村,10010150,梅山鄉,10010,嘉義縣
10507,A1002-08-009,632510.0,017,大葛里,10010020,朴子市,10010,嘉義縣
10509,A1007-09-010,80129.0,013,月眉村,10010070,新港鄉,10010,嘉義縣
10509,A1014-03-005,81466.0,001,竹崎村,10010140,竹崎鄉,10010,嘉義縣
10507,A1002-08-002,192665.0,015,仁和里,10010020,朴子市,10010,嘉義縣
10507,A1002-08-001,151736.0,015,仁和里,10010020,朴子市,10010,嘉義縣
10509,A1007-09-009,81193.0,013,月眉村,10010070,新港鄉,10010,嘉義縣
10510,A2002-34-002,107.0,020,頭港里,10020020,西區,10020,嘉義市
