Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10502,A1410-04-002,716.0,003,大武村,10014100,大武鄉,10014,臺東縣
10502,A1410-04-007,69834.0,004,尚武村,10014100,大武鄉,10014,臺東縣
10502,A1410-04-003,22330.0,003,大武村,10014100,大武鄉,10014,臺東縣
10505,A1401-31-008,70139.0,035,康樂里,10014010,臺東市,10014,臺東縣
10505,A1401-31-006,30854.0,035,康樂里,10014010,臺東市,10014,臺東縣
10505,A1401-31-010,12112.0,035,康樂里,10014010,臺東市,10014,臺東縣
10502,A1401-32-001,7156.0,033,豐樂里,10014010,臺東市,10014,臺東縣
10506,A1409-06-004,33470.0,009,多良村,10014090,太麻里鄉,10014,臺東縣
10502,A1401-32-004,2690.0,039,豐谷里,10014010,臺東市,10014,臺東縣
10506,A1409-06-003,350.0,009,多良村,10014090,太麻里鄉,10014,臺東縣
10502,A1401-32-003,7027.0,033,豐樂里,10014010,臺東市,10014,臺東縣
10502,A1401-32-002,96728.0,038,豐榮里,10014010,臺東市,10014,臺東縣
10506,A1409-06-005,123645.0,009,多良村,10014090,太麻里鄉,10014,臺東縣
10502,A1401-32-009,33052.0,039,豐谷里,10014010,臺東市,10014,臺東縣
10502,A1401-32-008,84568.0,039,豐谷里,10014010,臺東市,10014,臺東縣
10506,A1409-06-002,43593.0,009,多良村,10014090,太麻里鄉,10014,臺東縣
10506,A1409-06-001,100023.0,008,金崙村,10014090,太麻里鄉,10014,臺東縣
10505,A1413-01-002,15660.0,004,鸞山村,10014130,延平鄉,10014,臺東縣
10505,A1410-03-003,894.0,003,大武村,10014100,大武鄉,10014,臺東縣
10505,A1413-01-001,1036.0,004,鸞山村,10014130,延平鄉,10014,臺東縣
10506,A1401-14-007,38536.0,011,中心里,10014010,臺東市,10014,臺東縣
10506,A1401-14-002,19628.0,010,馬蘭里,10014010,臺東市,10014,臺東縣
10506,A1401-14-004,37804.0,010,馬蘭里,10014010,臺東市,10014,臺東縣
10506,A1401-14-005,62466.0,011,中心里,10014010,臺東市,10014,臺東縣
10506,A1401-23-007,21937.0,012,自強里,10014010,臺東市,10014,臺東縣
10506,A1401-14-010,88186.0,011,中心里,10014010,臺東市,10014,臺東縣
10506,A1401-23-005,50669.0,012,自強里,10014010,臺東市,10014,臺東縣
10506,A1401-23-004,15657.0,012,自強里,10014010,臺東市,10014,臺東縣
10506,A1401-23-009,86939.0,012,自強里,10014010,臺東市,10014,臺東縣
10503,A1401-24-001,11363.0,013,民族里,10014010,臺東市,10014,臺東縣
10505,A1407-04-007,40617.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10505,A1407-04-006,12879.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10505,A1407-04-009,92494.0,006,興昌村,10014070,東河鄉,10014,臺東縣
10505,A1407-04-008,33058.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10501,A1407-04-005,1234.0,004,尚德村,10014070,東河鄉,10014,臺東縣
10501,A1407-04-002,558.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10501,A1407-04-003,10941.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10501,A1407-04-008,33885.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10506,A1415-03-004,31563.0,006,南田村,10014150,達仁鄉,10014,臺東縣
10501,A1407-04-009,81691.0,006,興昌村,10014070,東河鄉,10014,臺東縣
10501,A1407-04-006,10558.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10506,A1415-03-002,2431.0,005,森永村,10014150,達仁鄉,10014,臺東縣
10501,A1407-04-007,35688.0,005,隆昌村,10014070,東河鄉,10014,臺東縣
10505,A1401-08-010,35259.0,032,光明里,10014010,臺東市,10014,臺東縣
10502,A1401-41-001,867.0,029,新園里,10014010,臺東市,10014,臺東縣
10502,A1401-41-003,33171.0,036,東海里,10014010,臺東市,10014,臺東縣
10501,A1407-04-010,20771.0,006,興昌村,10014070,東河鄉,10014,臺東縣
10502,A1401-41-002,16059.0,017,建國里,10014010,臺東市,10014,臺東縣
10503,A1413-03-011,3764.0,003,紅葉村,10014130,延平鄉,10014,臺東縣
10505,A1407-04-010,22697.0,006,興昌村,10014070,東河鄉,10014,臺東縣
10501,A1401-08-010,30630.0,032,光明里,10014010,臺東市,10014,臺東縣
10504,A1410-02-001,2504.0,003,大武村,10014100,大武鄉,10014,臺東縣
10502,A1404-07-009,13187.0,011,利嘉村,10014040,卑南鄉,10014,臺東縣
10502,A1404-07-007,163157.0,009,泰安村,10014040,卑南鄉,10014,臺東縣
10504,A1401-16-007,28609.0,033,豐樂里,10014010,臺東市,10014,臺東縣
10504,A1401-16-006,97412.0,011,中心里,10014010,臺東市,10014,臺東縣
10502,A1404-07-005,68793.0,009,泰安村,10014040,卑南鄉,10014,臺東縣
10504,A1401-16-009,132013.0,012,自強里,10014010,臺東市,10014,臺東縣
10502,A1404-07-006,62034.0,009,泰安村,10014040,卑南鄉,10014,臺東縣
