Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10605,A6414-22-141,3482.0,008,前庄村,64000140,大寮區,64000,高雄市
10605,A6438-01-009,91821.0,002,瑪雅村,64000380,那瑪夏區,64000,高雄市
10605,A6438-01-007,69475.0,002,瑪雅村,64000380,那瑪夏區,64000,高雄市
10605,A6438-01-008,536.0,002,瑪雅村,64000380,那瑪夏區,64000,高雄市
10605,A6438-01-005,22628.0,001,達卡努瓦村,64000380,那瑪夏區,64000,高雄市
10605,A6438-01-006,19050.0,001,達卡努瓦村,64000380,那瑪夏區,64000,高雄市
10605,A6438-01-003,49279.0,001,達卡努瓦村,64000380,那瑪夏區,64000,高雄市
10605,A6438-01-004,28734.0,001,達卡努瓦村,64000380,那瑪夏區,64000,高雄市
10605,A6404-08-009,146071.0,002,東寧里,64000040,楠梓區,64000,高雄市
10603,A6413-05-019,40.0,005,中厝村,64000130,林園區,64000,高雄市
10605,A6419-47-265,83429.0,008,和平里,64000190,岡山區,64000,高雄市
10605,A6404-08-008,7881.0,001,清豐里,64000040,楠梓區,64000,高雄市
10605,A6438-01-010,3480.0,003,南沙魯村,64000380,那瑪夏區,64000,高雄市
10605,A6419-47-264,7483.0,008,和平里,64000190,岡山區,64000,高雄市
10605,A6404-08-007,374103.0,001,清豐里,64000040,楠梓區,64000,高雄市
10605,A6438-01-011,100067.0,003,南沙魯村,64000380,那瑪夏區,64000,高雄市
10601,A6422-02-029,13326.0,005,七星村,64000220,田寮區,64000,高雄市
10605,A6404-08-006,126017.0,001,清豐里,64000040,楠梓區,64000,高雄市
10605,A6404-08-005,161982.0,001,清豐里,64000040,楠梓區,64000,高雄市
10605,A6404-08-004,158404.0,001,清豐里,64000040,楠梓區,64000,高雄市
10602,A6412-13-194,63531.0,054,北門里,64000120,鳳山區,64000,高雄市
10605,A6404-08-003,239946.0,001,清豐里,64000040,楠梓區,64000,高雄市
10605,A6404-08-002,72179.0,001,清豐里,64000040,楠梓區,64000,高雄市
10605,A6408-55-003,0.0,002,苓洲里,64000080,苓雅區,64000,高雄市
10602,A6404-41-001,97005.0,034,仁昌里,64000040,楠梓區,64000,高雄市
10602,A6404-41-002,120847.0,034,仁昌里,64000040,楠梓區,64000,高雄市
10601,A6422-02-014,39240.0,002,南安村,64000220,田寮區,64000,高雄市
10605,A6438-01-001,116646.0,001,達卡努瓦村,64000380,那瑪夏區,64000,高雄市
10605,A6419-47-255,118.0,002,岡山里,64000190,岡山區,64000,高雄市
10605,A6438-01-002,11061.0,001,達卡努瓦村,64000380,那瑪夏區,64000,高雄市
10601,A6422-02-013,2344.0,002,南安村,64000220,田寮區,64000,高雄市
10601,A6422-02-017,9564.0,003,大同村,64000220,田寮區,64000,高雄市
10601,A6422-02-010,25644.0,008,三和村,64000220,田寮區,64000,高雄市
10605,A6414-22-122,107044.0,008,前庄村,64000140,大寮區,64000,高雄市
10602,A6405-67-006,101285.0,014,本上里,64000050,三民區,64000,高雄市
10605,A6403-29-001,7831.0,044,福山里,64000030,左營區,64000,高雄市
10602,A6405-67-007,90324.0,014,本上里,64000050,三民區,64000,高雄市
10602,A6405-67-004,47024.0,014,本上里,64000050,三民區,64000,高雄市
10602,A6405-67-005,122997.0,014,本上里,64000050,三民區,64000,高雄市
10602,A6405-67-002,45771.0,014,本上里,64000050,三民區,64000,高雄市
10602,A6405-67-003,95126.0,014,本上里,64000050,三民區,64000,高雄市
10606,A6424-13-078,10693.0,013,文北村,64000240,路竹區,64000,高雄市
10601,A6422-02-006,78626.0,001,鹿埔村,64000220,田寮區,64000,高雄市
10602,A6405-67-001,32099.0,014,本上里,64000050,三民區,64000,高雄市
10602,A6412-13-172,71139.0,054,北門里,64000120,鳳山區,64000,高雄市
10603,A6403-63-004,176283.0,043,菜公里,64000030,左營區,64000,高雄市
10603,A6403-63-003,111513.0,041,新中里,64000030,左營區,64000,高雄市
10603,A6403-63-006,88173.0,040,新上里,64000030,左營區,64000,高雄市
10603,A6403-63-005,126026.0,041,新中里,64000030,左營區,64000,高雄市
10603,A6419-10-061,29032.0,022,竹圍里,64000190,岡山區,64000,高雄市
10605,A6414-22-132,69387.0,008,前庄村,64000140,大寮區,64000,高雄市
10603,A6419-10-067,6730.0,032,大莊里,64000190,岡山區,64000,高雄市
10604,A6411-01-006,133641.0,028,孔宅里,64000110,小港區,64000,高雄市
10604,A6411-01-005,208.0,028,孔宅里,64000110,小港區,64000,高雄市
10604,A6411-01-004,1148.0,028,孔宅里,64000110,小港區,64000,高雄市
10604,A6411-01-003,85751.0,028,孔宅里,64000110,小港區,64000,高雄市
10604,A6411-01-002,1018.0,028,孔宅里,64000110,小港區,64000,高雄市
10605,A6414-22-127,48498.0,008,前庄村,64000140,大寮區,64000,高雄市
10606,A6419-48-282,37166.0,025,白米里,64000190,岡山區,64000,高雄市
10606,A6419-48-283,45548.0,025,白米里,64000190,岡山區,64000,高雄市
10601,A6424-07-050,83679.0,017,社東村,64000240,路竹區,64000,高雄市
10603,A6412-50-273,76848.0,019,忠義里,64000120,鳳山區,64000,高雄市
10601,A6405-66-002,111820.0,038,正興里,64000050,三民區,64000,高雄市
10605,A6424-12-077,74925.0,012,竹西村,64000240,路竹區,64000,高雄市
10601,A6405-66-003,103802.0,038,正興里,64000050,三民區,64000,高雄市
10601,A6412-B9-758,163144.0,029,一甲里,64000120,鳳山區,64000,高雄市
10602,A6412-48-318,98443.0,032,瑞興里,64000120,鳳山區,64000,高雄市
10601,A6405-66-001,153481.0,038,正興里,64000050,三民區,64000,高雄市
10601,A6424-07-059,115278.0,020,社南村,64000240,路竹區,64000,高雄市
10601,A6405-66-004,60622.0,038,正興里,64000050,三民區,64000,高雄市
10601,A6424-07-057,65108.0,006,社西村,64000240,路竹區,64000,高雄市
10601,A6405-66-005,100329.0,038,正興里,64000050,三民區,64000,高雄市
10601,A6412-B9-763,35573.0,029,一甲里,64000120,鳳山區,64000,高雄市
10605,A6424-12-080,104165.0,011,竹東村,64000240,路竹區,64000,高雄市
10601,A6412-B9-762,135784.0,029,一甲里,64000120,鳳山區,64000,高雄市
10605,A6424-12-081,77409.0,012,竹西村,64000240,路竹區,64000,高雄市
10605,A6424-12-087,63847.0,013,文北村,64000240,路竹區,64000,高雄市
10603,A6411-47-004,106215.0,013,三苓里,64000110,小港區,64000,高雄市
10603,A6411-47-005,8385.0,012,二苓里,64000110,小港區,64000,高雄市
10604,A6413-06-036,67251.0,004,潭頭村,64000130,林園區,64000,高雄市
10603,A6411-47-002,79327.0,013,三苓里,64000110,小港區,64000,高雄市
10603,A6411-47-003,29569.0,013,三苓里,64000110,小港區,64000,高雄市
10603,A6411-47-008,47542.0,012,二苓里,64000110,小港區,64000,高雄市
10601,A6424-07-062,92260.0,020,社南村,64000240,路竹區,64000,高雄市
10601,A6424-07-061,63643.0,020,社南村,64000240,路竹區,64000,高雄市
10603,A6403-63-002,56962.0,041,新中里,64000030,左營區,64000,高雄市
10603,A6411-47-006,59409.0,012,二苓里,64000110,小港區,64000,高雄市
10606,A6419-48-297,171518.0,025,白米里,64000190,岡山區,64000,高雄市
10603,A6403-63-001,181360.0,043,菜公里,64000030,左營區,64000,高雄市
10603,A6411-47-007,71491.0,012,二苓里,64000110,小港區,64000,高雄市
10604,A6413-06-030,107726.0,004,潭頭村,64000130,林園區,64000,高雄市
10604,A6413-06-031,111377.0,004,潭頭村,64000130,林園區,64000,高雄市
10603,A6411-47-001,101579.0,013,三苓里,64000110,小港區,64000,高雄市
10604,A6413-06-033,128396.0,004,潭頭村,64000130,林園區,64000,高雄市
10601,A6424-07-068,73298.0,020,社南村,64000240,路竹區,64000,高雄市
10604,A6413-06-034,25376.0,004,潭頭村,64000130,林園區,64000,高雄市
10606,A6419-48-290,0.0,025,白米里,64000190,岡山區,64000,高雄市
10603,A6412-50-278,184362.0,019,忠義里,64000120,鳳山區,64000,高雄市
10602,A6412-13-169,74903.0,054,北門里,64000120,鳳山區,64000,高雄市
10604,A6413-06-024,80840.0,005,中厝村,64000130,林園區,64000,高雄市
10604,A6419-46-259,48165.0,033,協榮里,64000190,岡山區,64000,高雄市
10604,A6419-46-258,32920.0,033,協榮里,64000190,岡山區,64000,高雄市
10604,A6413-06-027,26730.0,004,潭頭村,64000130,林園區,64000,高雄市
10601,A6412-B9-738,130029.0,029,一甲里,64000120,鳳山區,64000,高雄市
10601,A6412-B9-732,105664.0,029,一甲里,64000120,鳳山區,64000,高雄市
10602,A6404-41-007,88611.0,026,宏昌里,64000040,楠梓區,64000,高雄市
10602,A6404-41-008,2128.0,026,宏昌里,64000040,楠梓區,64000,高雄市
10602,A6404-41-005,63606.0,034,仁昌里,64000040,楠梓區,64000,高雄市
10602,A6404-41-006,79399.0,034,仁昌里,64000040,楠梓區,64000,高雄市
10602,A6412-13-130,64827.0,014,埤頂里,64000120,鳳山區,64000,高雄市
10602,A6404-41-003,70666.0,034,仁昌里,64000040,楠梓區,64000,高雄市
10602,A6404-41-004,127197.0,034,仁昌里,64000040,楠梓區,64000,高雄市
10604,A6419-46-263,18116.0,033,協榮里,64000190,岡山區,64000,高雄市
10604,A6419-46-260,53847.0,033,協榮里,64000190,岡山區,64000,高雄市
10604,A6419-46-267,58490.0,033,協榮里,64000190,岡山區,64000,高雄市
10604,A6419-46-266,104916.0,033,協榮里,64000190,岡山區,64000,高雄市
10606,A6429-03-009,59903.0,001,梓信村,64000290,梓官區,64000,高雄市
10606,A6419-48-274,133277.0,010,劉厝里,64000190,岡山區,64000,高雄市
10604,A6419-46-269,167797.0,033,協榮里,64000190,岡山區,64000,高雄市
10602,A6412-48-322,115645.0,032,瑞興里,64000120,鳳山區,64000,高雄市
10605,A6404-08-011,198133.0,002,東寧里,64000040,楠梓區,64000,高雄市
10606,A6429-03-014,40628.0,002,梓義村,64000290,梓官區,64000,高雄市
10603,A6419-09-168,86559.0,004,維仁里,64000190,岡山區,64000,高雄市
10605,A6404-08-010,31066.0,002,東寧里,64000040,楠梓區,64000,高雄市
10601,A6422-02-030,1695.0,005,七星村,64000220,田寮區,64000,高雄市
10604,A6403-28-006,0.0,042,新光里,64000030,左營區,64000,高雄市
10602,A6412-E4-939,0.0,056,南成里,64000120,鳳山區,64000,高雄市
10606,A6429-03-015,103408.0,002,梓義村,64000290,梓官區,64000,高雄市
10606,A6429-03-017,33590.0,002,梓義村,64000290,梓官區,64000,高雄市
10602,A6422-03-016,0.0,002,南安村,64000220,田寮區,64000,高雄市
10602,A6422-03-012,101.0,002,南安村,64000220,田寮區,64000,高雄市
10603,A6405-21-001,135323.0,007,鼎泰里,64000050,三民區,64000,高雄市
10603,A6405-21-002,176933.0,007,鼎泰里,64000050,三民區,64000,高雄市
10606,A6429-03-021,116847.0,003,梓和村,64000290,梓官區,64000,高雄市
10606,A6429-03-027,65763.0,003,梓和村,64000290,梓官區,64000,高雄市
10606,A6429-03-026,67355.0,003,梓和村,64000290,梓官區,64000,高雄市
10604,A6408-54-005,210518.0,054,福地里,64000080,苓雅區,64000,高雄市
10604,A6408-54-006,21223.0,054,福地里,64000080,苓雅區,64000,高雄市
10604,A6408-54-003,72127.0,054,福地里,64000080,苓雅區,64000,高雄市
10604,A6408-54-001,103559.0,054,福地里,64000080,苓雅區,64000,高雄市
10604,A6408-54-002,193233.0,054,福地里,64000080,苓雅區,64000,高雄市
10606,A6413-08-106,115527.0,003,溪州村,64000130,林園區,64000,高雄市
10602,A6412-48-342,80689.0,032,瑞興里,64000120,鳳山區,64000,高雄市
10606,A6429-03-030,192590.0,003,梓和村,64000290,梓官區,64000,高雄市
10603,A6414-20-114,81383.0,007,翁園村,64000140,大寮區,64000,高雄市
10603,A6414-20-118,110376.0,006,琉球村,64000140,大寮區,64000,高雄市
10605,A6424-12-099,85336.0,011,竹東村,64000240,路竹區,64000,高雄市
10601,A6412-B9-778,48517.0,029,一甲里,64000120,鳳山區,64000,高雄市
