Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10607,A2002-29-003,100617.0,018,磚■里,10020020,西區,10020,嘉義市
10612,A2002-48-002,45779.0,050,美源里,10020020,西區,10020,嘉義市
10607,A2002-29-002,185032.0,018,磚■里,10020020,西區,10020,嘉義市
10607,A2002-29-001,101913.0,017,西平里,10020020,西區,10020,嘉義市
10612,A2002-48-004,2155.0,050,美源里,10020020,西區,10020,嘉義市
10612,A2002-48-003,123288.0,053,光路里,10020020,西區,10020,嘉義市
10612,A2002-48-005,67354.0,053,光路里,10020020,西區,10020,嘉義市
10612,A2002-48-007,114335.0,053,光路里,10020020,西區,10020,嘉義市
10607,A2001-12-008,120219.0,003,仁義里,10020010,東區,10020,嘉義市
10607,A2001-12-007,3351.0,003,仁義里,10020010,東區,10020,嘉義市
10607,A2002-29-009,78070.0,021,劉厝里,10020020,西區,10020,嘉義市
10607,A2001-12-006,173413.0,003,仁義里,10020010,東區,10020,嘉義市
10607,A2002-29-008,17994.0,021,劉厝里,10020020,西區,10020,嘉義市
10607,A2001-12-005,122799.0,005,頂庄里,10020010,東區,10020,嘉義市
10607,A2002-29-007,254497.0,018,磚■里,10020020,西區,10020,嘉義市
10607,A2001-12-004,78106.0,005,頂庄里,10020010,東區,10020,嘉義市
10607,A2002-29-006,159654.0,018,磚■里,10020020,西區,10020,嘉義市
10607,A2001-12-003,78152.0,005,頂庄里,10020010,東區,10020,嘉義市
10607,A2002-29-005,13013.0,018,磚■里,10020020,西區,10020,嘉義市
10607,A2001-12-002,102912.0,005,頂庄里,10020010,東區,10020,嘉義市
10607,A2002-29-004,99108.0,018,磚■里,10020020,西區,10020,嘉義市
10607,A2001-12-001,146375.0,003,仁義里,10020010,東區,10020,嘉義市
10612,A2001-31-001,133768.0,019,祐民里,10020010,東區,10020,嘉義市
10612,A2001-31-002,880.0,026,蘭井里,10020010,東區,10020,嘉義市
10612,A2001-31-004,5772.0,029,安平里,10020010,東區,10020,嘉義市
10612,A2001-31-006,0.0,013,初陽里,10020010,東區,10020,嘉義市
10608,A2002-53-005,5600.0,049,湖內里,10020020,西區,10020,嘉義市
10608,A2002-53-004,1923.0,049,湖內里,10020020,西區,10020,嘉義市
10608,A2002-44-001,166739.0,050,美源里,10020020,西區,10020,嘉義市
10610,A2001-24-008,245176.0,006,仁和里,10020010,東區,10020,嘉義市
10610,A2001-24-003,120172.0,007,社口里,10020010,東區,10020,嘉義市
10610,A2001-24-002,70723.0,007,社口里,10020010,東區,10020,嘉義市
10610,A2001-24-007,67265.0,010,仁武里,10020010,東區,10020,嘉義市
10610,A2001-24-006,15504.0,010,仁武里,10020010,東區,10020,嘉義市
10610,A2001-24-005,107927.0,007,社口里,10020010,東區,10020,嘉義市
10608,A2002-53-008,5087.0,049,湖內里,10020020,西區,10020,嘉義市
10612,A2002-39-009,164602.0,050,美源里,10020020,西區,10020,嘉義市
10612,A2002-39-008,111372.0,050,美源里,10020020,西區,10020,嘉義市
10612,A2001-40-011,82731.0,042,鹿寮里,10020010,東區,10020,嘉義市
10612,A2001-22-006,139656.0,017,內安里,10020010,東區,10020,嘉義市
10612,A2001-22-007,152214.0,017,內安里,10020010,東區,10020,嘉義市
10612,A2001-22-004,58250.0,016,雲霄里,10020010,東區,10020,嘉義市
10612,A2001-22-005,130907.0,008,檜村里,10020010,東區,10020,嘉義市
10607,A2002-38-006,65996.0,018,磚■里,10020020,西區,10020,嘉義市
10607,A2002-38-007,26209.0,021,劉厝里,10020020,西區,10020,嘉義市
10612,A2002-39-002,65103.0,052,致遠里,10020020,西區,10020,嘉義市
10612,A2002-39-001,142878.0,052,致遠里,10020020,西區,10020,嘉義市
10607,A2002-38-003,106635.0,018,磚■里,10020020,西區,10020,嘉義市
10612,A2002-39-006,52643.0,050,美源里,10020020,西區,10020,嘉義市
10612,A2001-22-002,47225.0,016,雲霄里,10020010,東區,10020,嘉義市
10607,A2002-38-001,15168.0,017,西平里,10020020,西區,10020,嘉義市
10612,A2002-39-005,17587.0,051,育英里,10020020,西區,10020,嘉義市
10612,A2002-39-004,56752.0,052,致遠里,10020020,西區,10020,嘉義市
10612,A2002-39-003,102992.0,052,致遠里,10020020,西區,10020,嘉義市
10612,A2001-22-001,110765.0,016,雲霄里,10020010,東區,10020,嘉義市
10608,A2001-04-003,8364.0,001,荖藤里,10020010,東區,10020,嘉義市
10608,A2001-04-004,60365.0,001,荖藤里,10020010,東區,10020,嘉義市
10608,A2001-04-005,97634.0,001,荖藤里,10020010,東區,10020,嘉義市
10608,A2001-04-006,148872.0,001,荖藤里,10020010,東區,10020,嘉義市
10610,A2001-15-006,227294.0,039,太平里,10020010,東區,10020,嘉義市
10610,A2001-15-007,60770.0,039,太平里,10020010,東區,10020,嘉義市
10608,A2001-04-001,562.0,002,後湖里,10020010,東區,10020,嘉義市
10610,A2001-15-008,80320.0,039,太平里,10020010,東區,10020,嘉義市
10608,A2001-04-002,51140.0,001,荖藤里,10020010,東區,10020,嘉義市
10610,A2001-15-009,149794.0,039,太平里,10020010,東區,10020,嘉義市
10608,A2001-04-007,194565.0,001,荖藤里,10020010,東區,10020,嘉義市
10608,A2001-04-009,41997.0,001,荖藤里,10020010,東區,10020,嘉義市
