Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10601,A2001-14-001,62677.0,036,後庄里,10020010,東區,10020,嘉義市
10601,A2001-14-002,92865.0,036,後庄里,10020010,東區,10020,嘉義市
10603,A1013-04-003,2301.0,008,和美村,10010130,中埔鄉,10010,嘉義縣
10604,A2001-13-008,469.0,035,新店里,10020010,東區,10020,嘉義市
10603,A1016-02-007,40.0,002,內甕村,10010160,番路鄉,10010,嘉義縣
10602,A1013-03-001,6668.0,009,和興村,10010130,中埔鄉,10010,嘉義縣
10602,A1013-03-005,1057.0,009,和興村,10010130,中埔鄉,10010,嘉義縣
10602,A1013-03-006,1946.0,009,和興村,10010130,中埔鄉,10010,嘉義縣
10603,A2002-38-001,15684.0,017,西平里,10020020,西區,10020,嘉義市
10604,A2001-04-007,154675.0,001,荖藤里,10020010,東區,10020,嘉義市
10604,A2001-04-009,32920.0,001,荖藤里,10020010,東區,10020,嘉義市
10604,A2001-04-004,46980.0,001,荖藤里,10020010,東區,10020,嘉義市
10604,A2001-04-003,5056.0,001,荖藤里,10020010,東區,10020,嘉義市
10604,A2001-04-006,125399.0,001,荖藤里,10020010,東區,10020,嘉義市
10604,A2001-04-005,78771.0,001,荖藤里,10020010,東區,10020,嘉義市
10603,A2002-38-007,22471.0,021,劉厝里,10020020,西區,10020,嘉義市
10604,A2001-04-002,40501.0,001,荖藤里,10020010,東區,10020,嘉義市
10603,A2002-38-006,48795.0,018,磚■里,10020020,西區,10020,嘉義市
10604,A2001-04-001,752.0,002,後湖里,10020010,東區,10020,嘉義市
10603,A2002-38-003,75400.0,018,磚■里,10020020,西區,10020,嘉義市
10606,A1013-03-005,1037.0,009,和興村,10010130,中埔鄉,10010,嘉義縣
10606,A1013-03-006,2965.0,009,和興村,10010130,中埔鄉,10010,嘉義縣
10606,A1013-03-001,7601.0,009,和興村,10010130,中埔鄉,10010,嘉義縣
10604,A2002-01-003,22321.0,001,香湖里,10020020,西區,10020,嘉義市
10604,A2002-01-001,16090.0,011,保安里,10020020,西區,10020,嘉義市
10604,A2002-01-002,75519.0,012,北湖里,10020020,西區,10020,嘉義市
10604,A2002-01-009,3560.0,012,北湖里,10020020,西區,10020,嘉義市
10606,A2002-46-005,5629.0,048,福民里,10020020,西區,10020,嘉義市
10606,A2002-46-004,0.0,048,福民里,10020020,西區,10020,嘉義市
10602,A2002-46-005,4588.0,048,福民里,10020020,西區,10020,嘉義市
10604,A2002-48-007,122945.0,053,光路里,10020020,西區,10020,嘉義市
10604,A2002-48-004,2128.0,050,美源里,10020020,西區,10020,嘉義市
10604,A2002-48-005,71600.0,053,光路里,10020020,西區,10020,嘉義市
10604,A2002-48-002,42796.0,050,美源里,10020020,西區,10020,嘉義市
10604,A2002-48-003,134015.0,053,光路里,10020020,西區,10020,嘉義市
10604,A2001-31-002,814.0,026,蘭井里,10020010,東區,10020,嘉義市
10604,A2001-31-001,113672.0,019,祐民里,10020010,東區,10020,嘉義市
10604,A2001-31-004,5752.0,029,安平里,10020010,東區,10020,嘉義市
10606,A2001-49-002,662.0,055,興仁里,10020010,東區,10020,嘉義市
10606,A2001-49-003,3863.0,053,興安里,10020010,東區,10020,嘉義市
10604,A2001-31-007,0.0,029,安平里,10020010,東區,10020,嘉義市
10606,A2001-49-001,39707.0,050,芳安里,10020010,東區,10020,嘉義市
10602,A2001-24-006,8261.0,010,仁武里,10020010,東區,10020,嘉義市
10602,A2001-24-005,66927.0,007,社口里,10020010,東區,10020,嘉義市
10601,A2002-11-009,690.0,005,重興里,10020020,西區,10020,嘉義市
10602,A2001-24-003,70880.0,007,社口里,10020010,東區,10020,嘉義市
10601,A2002-11-007,0.0,005,重興里,10020020,西區,10020,嘉義市
10601,A2002-11-006,105651.0,002,湖邊里,10020020,西區,10020,嘉義市
10602,A2001-24-008,158636.0,006,仁和里,10020010,東區,10020,嘉義市
10601,A2002-11-005,215.0,005,重興里,10020020,西區,10020,嘉義市
10602,A2001-24-007,41003.0,010,仁武里,10020010,東區,10020,嘉義市
10601,A2002-11-004,5468.0,005,重興里,10020020,西區,10020,嘉義市
10601,A2002-11-003,82679.0,011,保安里,10020020,西區,10020,嘉義市
10602,A2001-24-002,46444.0,007,社口里,10020010,東區,10020,嘉義市
10604,A2002-53-004,1418.0,049,湖內里,10020020,西區,10020,嘉義市
10604,A2002-53-005,3479.0,049,湖內里,10020020,西區,10020,嘉義市
10604,A2002-53-008,2134.0,049,湖內里,10020020,西區,10020,嘉義市
10606,A2002-51-004,91643.0,053,光路里,10020020,西區,10020,嘉義市
10606,A2002-51-003,140737.0,053,光路里,10020020,西區,10020,嘉義市
10606,A2002-51-002,46938.0,053,光路里,10020020,西區,10020,嘉義市
10606,A2002-51-001,32369.0,053,光路里,10020020,西區,10020,嘉義市
10606,A2002-51-006,1228.0,049,湖內里,10020020,西區,10020,嘉義市
10605,A2001-14-002,98925.0,036,後庄里,10020010,東區,10020,嘉義市
10605,A2001-14-001,69887.0,036,後庄里,10020010,東區,10020,嘉義市
10606,A2001-15-008,53765.0,039,太平里,10020010,東區,10020,嘉義市
10606,A2001-15-007,43464.0,039,太平里,10020010,東區,10020,嘉義市
10606,A2001-15-006,159818.0,039,太平里,10020010,東區,10020,嘉義市
10603,A2002-52-001,18234.0,049,湖內里,10020020,西區,10020,嘉義市
10606,A2001-15-009,115294.0,039,太平里,10020010,東區,10020,嘉義市
10606,A2001-15-004,156211.0,039,太平里,10020010,東區,10020,嘉義市
10605,A2002-02-001,11040.0,012,北湖里,10020020,西區,10020,嘉義市
10606,A2001-15-003,78311.0,039,太平里,10020010,東區,10020,嘉義市
10606,A2001-15-002,52894.0,039,太平里,10020010,東區,10020,嘉義市
10606,A2001-15-001,87231.0,039,太平里,10020010,東區,10020,嘉義市
10605,A1013-02-001,33672.0,008,和美村,10010130,中埔鄉,10010,嘉義縣
10604,A2001-22-007,125289.0,017,內安里,10020010,東區,10020,嘉義市
10605,A1013-02-002,18146.0,008,和美村,10010130,中埔鄉,10010,嘉義縣
10601,A2001-32-010,55966.0,029,安平里,10020010,東區,10020,嘉義市
10604,A2002-39-001,137879.0,052,致遠里,10020020,西區,10020,嘉義市
10604,A2002-39-005,18054.0,051,育英里,10020020,西區,10020,嘉義市
10604,A2001-22-001,86320.0,016,雲霄里,10020010,東區,10020,嘉義市
10604,A2002-39-004,52897.0,052,致遠里,10020020,西區,10020,嘉義市
10604,A2001-22-002,40679.0,016,雲霄里,10020010,東區,10020,嘉義市
10604,A2002-39-003,96483.0,052,致遠里,10020020,西區,10020,嘉義市
10604,A2002-39-002,61701.0,052,致遠里,10020020,西區,10020,嘉義市
10604,A2002-39-009,187361.0,050,美源里,10020020,西區,10020,嘉義市
10604,A2001-22-005,104691.0,008,檜村里,10020010,東區,10020,嘉義市
10604,A2002-39-008,115345.0,050,美源里,10020020,西區,10020,嘉義市
10604,A2001-22-006,109167.0,017,內安里,10020010,東區,10020,嘉義市
10604,A2002-39-006,52236.0,050,美源里,10020020,西區,10020,嘉義市
10604,A2001-22-004,49814.0,016,雲霄里,10020010,東區,10020,嘉義市
10602,A2002-12-010,45913.0,004,長安里,10020020,西區,10020,嘉義市
10601,A2001-32-003,18367.0,030,龍山里,10020010,東區,10020,嘉義市
10601,A2001-32-004,109276.0,032,神農里,10020010,東區,10020,嘉義市
10606,A2002-37-001,111976.0,046,垂楊里,10020020,西區,10020,嘉義市
10606,A2002-37-004,188827.0,046,垂楊里,10020020,西區,10020,嘉義市
10606,A2002-37-005,226824.0,047,車店里,10020020,西區,10020,嘉義市
10606,A2002-37-002,122336.0,047,車店里,10020020,西區,10020,嘉義市
10606,A2002-37-003,70541.0,047,車店里,10020020,西區,10020,嘉義市
10606,A2001-20-005,23782.0,037,王田里,10020010,東區,10020,嘉義市
10606,A2001-20-006,92552.0,037,王田里,10020010,東區,10020,嘉義市
10601,A2001-32-009,42708.0,023,光復里,10020010,東區,10020,嘉義市
10606,A2002-37-006,8046.0,048,福民里,10020020,西區,10020,嘉義市
10606,A2001-20-003,29620.0,037,王田里,10020010,東區,10020,嘉義市
