Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10508,A1802-06-004,32162.0,028,中寮里,10018020,北區,10018,新竹市
10510,A1801-56-003,0.0,047,科園里,10018010,東區,10018,新竹市
10509,A1801-19-002,173555.0,021,東園里,10018010,東區,10018,新竹市
10509,A1801-19-003,130096.0,021,東園里,10018010,東區,10018,新竹市
10509,A1801-19-001,120698.0,021,東園里,10018010,東區,10018,新竹市
10507,A1801-44-008,88534.0,028,光鎮里,10018010,東區,10018,新竹市
10510,A1803-05-005,71461.0,005,樹下里,10018030,香山區,10018,新竹市
10507,A1801-44-009,66156.0,028,光鎮里,10018010,東區,10018,新竹市
10510,A1803-05-006,206569.0,005,樹下里,10018030,香山區,10018,新竹市
10510,A1803-05-004,42091.0,002,虎山里,10018030,香山區,10018,新竹市
10510,A1803-05-001,142787.0,003,虎林里,10018030,香山區,10018,新竹市
10510,A1803-05-002,73858.0,002,虎山里,10018030,香山區,10018,新竹市
10511,A1802-18-004,139109.0,021,湳雅里,10018020,北區,10018,新竹市
10511,A1802-18-002,46171.0,022,舊社里,10018020,北區,10018,新竹市
10511,A1801-01-003,87070.0,038,前溪里,10018010,東區,10018,新竹市
10511,A1801-01-002,171283.0,038,前溪里,10018010,東區,10018,新竹市
10511,A1801-01-005,73422.0,038,前溪里,10018010,東區,10018,新竹市
10511,A1801-01-004,59291.0,038,前溪里,10018010,東區,10018,新竹市
10510,A1803-05-009,117416.0,006,埔前里,10018030,香山區,10018,新竹市
10511,A1801-01-007,106679.0,050,復興里,10018010,東區,10018,新竹市
10511,A1801-01-006,7372.0,038,前溪里,10018010,東區,10018,新竹市
10510,A1803-05-007,7477.0,006,埔前里,10018030,香山區,10018,新竹市
10510,A1803-05-008,3625.0,006,埔前里,10018030,香山區,10018,新竹市
10511,A1801-01-008,68984.0,038,前溪里,10018010,東區,10018,新竹市
10509,A1801-51-005,315328.0,028,光鎮里,10018010,東區,10018,新竹市
10509,A1801-51-004,55574.0,028,光鎮里,10018010,東區,10018,新竹市
10509,A1801-51-007,202991.0,028,光鎮里,10018010,東區,10018,新竹市
