Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10503,A0913-14-006,29587.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10503,A0913-14-007,223671.0,002,麥豐村,10009130,麥寮鄉,10009,雲林縣
10501,A0919-03-007,48923.0,010,崙東村,10009190,口湖鄉,10009,雲林縣
10503,A0916-12-007,47252.0,006,牛厝村,10009160,臺西鄉,10009,雲林縣
10504,A0905-04-004,171069.0,015,後埔里,10009050,土庫鎮,10009,雲林縣
10501,A0919-03-006,44814.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10503,A0916-12-008,67986.0,006,牛厝村,10009160,臺西鄉,10009,雲林縣
10504,A0905-04-003,77651.0,015,後埔里,10009050,土庫鎮,10009,雲林縣
10501,A0919-03-009,24310.0,011,青蚶村,10009190,口湖鄉,10009,雲林縣
10503,A0916-12-009,69838.0,006,牛厝村,10009160,臺西鄉,10009,雲林縣
10504,A0905-04-002,74021.0,015,後埔里,10009050,土庫鎮,10009,雲林縣
10501,A0919-03-008,40357.0,009,崙中村,10009190,口湖鄉,10009,雲林縣
10503,A0907-08-001,30654.0,019,西平村,10009070,古坑鄉,10009,雲林縣
10504,A0905-04-001,29548.0,015,後埔里,10009050,土庫鎮,10009,雲林縣
10501,A0919-03-003,13951.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10503,A0916-12-003,173.0,008,光華村,10009160,臺西鄉,10009,雲林縣
10503,A0907-08-002,5821.0,020,湳仔村,10009070,古坑鄉,10009,雲林縣
10501,A0919-03-002,40477.0,009,崙中村,10009190,口湖鄉,10009,雲林縣
10503,A0916-12-004,40.0,007,泉州村,10009160,臺西鄉,10009,雲林縣
10503,A0907-08-003,64017.0,017,古坑村,10009070,古坑鄉,10009,雲林縣
10504,A0905-04-007,95673.0,015,後埔里,10009050,土庫鎮,10009,雲林縣
10501,A0919-03-005,55085.0,009,崙中村,10009190,口湖鄉,10009,雲林縣
10503,A0916-12-005,58902.0,006,牛厝村,10009160,臺西鄉,10009,雲林縣
10504,A0905-04-006,34764.0,015,後埔里,10009050,土庫鎮,10009,雲林縣
10501,A0919-03-004,47883.0,010,崙東村,10009190,口湖鄉,10009,雲林縣
10503,A0916-12-006,245.0,007,泉州村,10009160,臺西鄉,10009,雲林縣
10503,A0907-08-005,12830.0,019,西平村,10009070,古坑鄉,10009,雲林縣
10504,A0905-04-005,85421.0,015,後埔里,10009050,土庫鎮,10009,雲林縣
10501,A0913-07-006,168.0,011,施厝村,10009130,麥寮鄉,10009,雲林縣
10501,A0919-03-001,80493.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10501,A0913-07-005,1436.0,012,雷厝村,10009130,麥寮鄉,10009,雲林縣
10503,A0916-12-002,40.0,003,海南村,10009160,臺西鄉,10009,雲林縣
10504,A0908-02-001,60756.0,007,豐田村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-004,71060.0,007,豐田村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-005,81061.0,007,豐田村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-002,13709.0,007,豐田村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-003,78398.0,007,豐田村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-008,56451.0,006,嘉興村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-009,29514.0,006,嘉興村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-006,90118.0,007,豐田村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-007,65186.0,007,豐田村,10009080,大埤鄉,10009,雲林縣
10504,A0919-02-004,33311.0,004,埔北村,10009190,口湖鄉,10009,雲林縣
10503,A0913-14-004,40.0,007,海豐村,10009130,麥寮鄉,10009,雲林縣
10502,A0901-29-011,135000.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10503,A0913-14-005,2381.0,007,海豐村,10009130,麥寮鄉,10009,雲林縣
10501,A0905-05-001,146996.0,014,西平里,10009050,土庫鎮,10009,雲林縣
10501,A0905-05-002,107198.0,012,南平里,10009050,土庫鎮,10009,雲林縣
10501,A0905-05-004,60.0,016,崙內里,10009050,土庫鎮,10009,雲林縣
10503,A0913-14-001,2685.0,007,海豐村,10009130,麥寮鄉,10009,雲林縣
10501,A0902-07-010,60789.0,001,東仁里,10009020,斗南鎮,10009,雲林縣
10504,A0916-04-004,2373.0,013,和豐村,10009160,臺西鄉,10009,雲林縣
10504,A0916-04-003,297.0,014,蚊港村,10009160,臺西鄉,10009,雲林縣
10504,A0913-06-006,11309.0,008,三盛村,10009130,麥寮鄉,10009,雲林縣
10504,A0916-04-006,7490.0,013,和豐村,10009160,臺西鄉,10009,雲林縣
10501,A0902-07-009,87850.0,001,東仁里,10009020,斗南鎮,10009,雲林縣
10501,A0902-07-008,71788.0,005,中天里,10009020,斗南鎮,10009,雲林縣
10501,A0902-07-001,84584.0,004,北銘里,10009020,斗南鎮,10009,雲林縣
10501,A0902-16-008,40.0,008,石龜里,10009020,斗南鎮,10009,雲林縣
10501,A0902-07-003,22003.0,002,西岐里,10009020,斗南鎮,10009,雲林縣
10501,A0902-07-002,151754.0,002,西岐里,10009020,斗南鎮,10009,雲林縣
10501,A0902-07-005,45610.0,004,北銘里,10009020,斗南鎮,10009,雲林縣
10501,A0902-07-004,40925.0,002,西岐里,10009020,斗南鎮,10009,雲林縣
10501,A0902-07-007,113140.0,004,北銘里,10009020,斗南鎮,10009,雲林縣
10502,A0911-03-002,33474.0,010,楊賢村,10009110,二崙鄉,10009,雲林縣
10501,A0902-07-006,113169.0,002,西岐里,10009020,斗南鎮,10009,雲林縣
10502,A0911-03-001,48776.0,010,楊賢村,10009110,二崙鄉,10009,雲林縣
10502,A0911-03-004,93841.0,010,楊賢村,10009110,二崙鄉,10009,雲林縣
10502,A0911-03-003,16552.0,009,義庄村,10009110,二崙鄉,10009,雲林縣
10502,A0911-03-006,89617.0,010,楊賢村,10009110,二崙鄉,10009,雲林縣
10502,A0911-03-005,184482.0,009,義庄村,10009110,二崙鄉,10009,雲林縣
10502,A0911-03-008,90854.0,010,楊賢村,10009110,二崙鄉,10009,雲林縣
10502,A0911-03-007,67136.0,010,楊賢村,10009110,二崙鄉,10009,雲林縣
10501,A0910-09-002,75.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10502,A0914-01-001,30913.0,012,四美村,10009140,東勢鄉,10009,雲林縣
10501,A0910-09-001,84247.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10502,A0914-01-002,21020.0,011,新坤村,10009140,東勢鄉,10009,雲林縣
10504,A0913-06-001,140420.0,008,三盛村,10009130,麥寮鄉,10009,雲林縣
10502,A0914-01-007,3013.0,012,四美村,10009140,東勢鄉,10009,雲林縣
10504,A0913-06-003,0.0,008,三盛村,10009130,麥寮鄉,10009,雲林縣
10502,A0914-01-006,1386.0,011,新坤村,10009140,東勢鄉,10009,雲林縣
10502,A0903-01-003,665.0,021,興中里,10009030,虎尾鎮,10009,雲林縣
10501,A0910-09-009,111469.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10502,A0903-01-002,36117.0,024,頂溪里,10009030,虎尾鎮,10009,雲林縣
10501,A0910-09-008,37975.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10502,A0903-01-001,78716.0,024,頂溪里,10009030,虎尾鎮,10009,雲林縣
10501,A0910-09-007,49016.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10501,A0910-09-006,33616.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10502,A0903-01-007,79825.0,024,頂溪里,10009030,虎尾鎮,10009,雲林縣
10501,A0910-09-005,75394.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10501,A0910-09-004,118766.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10502,A0903-01-005,49855.0,025,中溪里,10009030,虎尾鎮,10009,雲林縣
10501,A0910-09-003,18658.0,006,九芎村,10009100,林內鄉,10009,雲林縣
10502,A0903-01-004,20116.0,018,埒內里,10009030,虎尾鎮,10009,雲林縣
10503,A0913-05-002,59045.0,010,新吉村,10009130,麥寮鄉,10009,雲林縣
10503,A0913-05-003,46638.0,010,新吉村,10009130,麥寮鄉,10009,雲林縣
10503,A0913-05-001,91225.0,010,新吉村,10009130,麥寮鄉,10009,雲林縣
10502,A0902-08-011,15873.0,012,將軍里,10009020,斗南鎮,10009,雲林縣
10501,A0901-28-009,38316.0,035,社口里,10009010,斗六市,10009,雲林縣
10501,A0901-28-008,27059.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10501,A0901-28-007,195598.0,035,社口里,10009010,斗六市,10009,雲林縣
10504,A0902-15-009,4995.0,022,石溪里,10009020,斗南鎮,10009,雲林縣
10501,A0901-28-006,96286.0,035,社口里,10009010,斗六市,10009,雲林縣
10501,A0901-28-005,18088.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10504,A0902-15-007,56076.0,022,石溪里,10009020,斗南鎮,10009,雲林縣
10501,A0901-28-004,98914.0,035,社口里,10009010,斗六市,10009,雲林縣
10501,A0901-28-003,12695.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10501,A0901-28-002,12710.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10501,A0901-28-001,39979.0,035,社口里,10009010,斗六市,10009,雲林縣
10502,A0918-07-001,82536.0,019,溪尾村,10009180,四湖鄉,10009,雲林縣
10502,A0918-07-004,84534.0,012,羊調村,10009180,四湖鄉,10009,雲林縣
10502,A0918-07-005,90721.0,012,羊調村,10009180,四湖鄉,10009,雲林縣
10502,A0918-07-002,72697.0,012,羊調村,10009180,四湖鄉,10009,雲林縣
10502,A0918-07-003,31052.0,011,內湖村,10009180,四湖鄉,10009,雲林縣
10502,A0902-08-004,3129.0,004,北銘里,10009020,斗南鎮,10009,雲林縣
10502,A0902-08-006,106796.0,013,東明里,10009020,斗南鎮,10009,雲林縣
10502,A0902-08-001,41325.0,014,新光里,10009020,斗南鎮,10009,雲林縣
10502,A0902-08-002,47828.0,013,東明里,10009020,斗南鎮,10009,雲林縣
10502,A0902-08-003,37877.0,014,新光里,10009020,斗南鎮,10009,雲林縣
10502,A0902-08-009,8313.0,013,東明里,10009020,斗南鎮,10009,雲林縣
10502,A0903-10-004,69201.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-10-005,79430.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-10-002,71123.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-10-003,88283.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-10-008,115306.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10504,A0902-15-005,8854.0,009,靖興里,10009020,斗南鎮,10009,雲林縣
10504,A0902-15-004,12432.0,007,林子里,10009020,斗南鎮,10009,雲林縣
10502,A0903-10-006,56900.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-10-007,138680.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-10-001,111666.0,003,東仁里,10009030,虎尾鎮,10009,雲林縣
10501,A0905-05-005,31024.0,016,崙內里,10009050,土庫鎮,10009,雲林縣
10504,A0908-02-011,32260.0,006,嘉興村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-012,1885.0,006,嘉興村,10009080,大埤鄉,10009,雲林縣
10504,A0908-02-010,85465.0,006,嘉興村,10009080,大埤鄉,10009,雲林縣
10502,A0913-13-003,80.0,005,崙後村,10009130,麥寮鄉,10009,雲林縣
10501,A0911-11-005,3460.0,004,三和村,10009110,二崙鄉,10009,雲林縣
10501,A0911-11-007,11888.0,004,三和村,10009110,二崙鄉,10009,雲林縣
10501,A0911-11-001,174349.0,002,崙西村,10009110,二崙鄉,10009,雲林縣
10502,A0918-07-008,59247.0,007,湖寮村,10009180,四湖鄉,10009,雲林縣
10501,A0911-11-002,133684.0,003,來惠村,10009110,二崙鄉,10009,雲林縣
10501,A0911-11-003,7383.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10502,A0918-07-006,81773.0,011,內湖村,10009180,四湖鄉,10009,雲林縣
10501,A0911-11-004,360.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10502,A0918-07-007,70807.0,011,內湖村,10009180,四湖鄉,10009,雲林縣
10504,A0918-09-006,75948.0,008,蔡厝村,10009180,四湖鄉,10009,雲林縣
10504,A0918-09-007,58447.0,008,蔡厝村,10009180,四湖鄉,10009,雲林縣
10503,A0905-03-009,60906.0,012,南平里,10009050,土庫鎮,10009,雲林縣
10502,A0913-08-008,0.0,009,橋頭村,10009130,麥寮鄉,10009,雲林縣
10504,A0904-16-006,11758.0,027,公■里,10009040,西螺鎮,10009,雲林縣
10504,A0904-16-004,73160.0,026,七座里,10009040,西螺鎮,10009,雲林縣
10502,A0913-08-002,64343.0,011,施厝村,10009130,麥寮鄉,10009,雲林縣
10502,A0913-08-003,18364.0,011,施厝村,10009130,麥寮鄉,10009,雲林縣
10501,A0903-04-009,52794.0,020,安溪里,10009030,虎尾鎮,10009,雲林縣
10501,A0903-04-008,78560.0,020,安溪里,10009030,虎尾鎮,10009,雲林縣
10502,A0913-08-001,35632.0,011,施厝村,10009130,麥寮鄉,10009,雲林縣
10504,A0913-15-001,1194.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10501,A0903-04-007,69672.0,018,埒內里,10009030,虎尾鎮,10009,雲林縣
10502,A0916-06-002,97853.0,011,富琦村,10009160,臺西鄉,10009,雲林縣
10502,A0913-08-006,123896.0,011,施厝村,10009130,麥寮鄉,10009,雲林縣
10504,A0913-15-002,18463.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10501,A0903-04-006,85952.0,018,埒內里,10009030,虎尾鎮,10009,雲林縣
10502,A0916-06-001,56613.0,013,和豐村,10009160,臺西鄉,10009,雲林縣
10504,A0913-15-003,40.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10501,A0903-04-005,24015.0,018,埒內里,10009030,虎尾鎮,10009,雲林縣
10504,A0913-15-004,13213.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10501,A0903-04-004,30358.0,020,安溪里,10009030,虎尾鎮,10009,雲林縣
10502,A0916-06-003,33219.0,012,永豐村,10009160,臺西鄉,10009,雲林縣
10503,A0908-01-004,21835.0,010,豐岡村,10009080,大埤鄉,10009,雲林縣
10503,A0908-01-003,51073.0,010,豐岡村,10009080,大埤鄉,10009,雲林縣
10503,A0908-01-001,51156.0,010,豐岡村,10009080,大埤鄉,10009,雲林縣
10501,A0903-04-003,34797.0,020,安溪里,10009030,虎尾鎮,10009,雲林縣
10501,A0903-04-002,26379.0,018,埒內里,10009030,虎尾鎮,10009,雲林縣
10501,A0903-04-001,74832.0,020,安溪里,10009030,虎尾鎮,10009,雲林縣
10502,A0901-34-001,33293.0,011,龍潭里,10009010,斗六市,10009,雲林縣
10502,A0901-34-003,93099.0,011,龍潭里,10009010,斗六市,10009,雲林縣
10502,A0901-34-002,447926.0,011,龍潭里,10009010,斗六市,10009,雲林縣
10502,A0916-11-001,1400.0,005,溪頂村,10009160,臺西鄉,10009,雲林縣
10502,A0901-34-005,43300.0,011,龍潭里,10009010,斗六市,10009,雲林縣
10502,A0916-11-002,200.0,005,溪頂村,10009160,臺西鄉,10009,雲林縣
10502,A0901-34-004,402940.0,011,龍潭里,10009010,斗六市,10009,雲林縣
10501,A0913-16-001,143382.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10501,A0913-16-007,84455.0,002,麥豐村,10009130,麥寮鄉,10009,雲林縣
10503,A0905-03-008,114059.0,012,南平里,10009050,土庫鎮,10009,雲林縣
10501,A0913-16-006,95079.0,002,麥豐村,10009130,麥寮鄉,10009,雲林縣
10503,A0905-03-007,13204.0,012,南平里,10009050,土庫鎮,10009,雲林縣
10503,A0905-03-006,114807.0,014,西平里,10009050,土庫鎮,10009,雲林縣
10501,A0913-16-008,212102.0,002,麥豐村,10009130,麥寮鄉,10009,雲林縣
10503,A0905-03-005,59808.0,013,北平里,10009050,土庫鎮,10009,雲林縣
10501,A0913-16-003,56772.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10503,A0905-03-004,63168.0,014,西平里,10009050,土庫鎮,10009,雲林縣
10501,A0913-16-002,6357.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10503,A0905-03-003,62870.0,014,西平里,10009050,土庫鎮,10009,雲林縣
10503,A0905-03-002,57924.0,013,北平里,10009050,土庫鎮,10009,雲林縣
10501,A0913-16-004,104751.0,001,麥津村,10009130,麥寮鄉,10009,雲林縣
10503,A0905-03-001,17456.0,014,西平里,10009050,土庫鎮,10009,雲林縣
10503,A0911-04-007,9654.0,011,港後村,10009110,二崙鄉,10009,雲林縣
10503,A0914-02-001,20360.0,010,同安村,10009140,東勢鄉,10009,雲林縣
10503,A0911-04-003,57014.0,011,港後村,10009110,二崙鄉,10009,雲林縣
10503,A0914-02-003,1215.0,010,同安村,10009140,東勢鄉,10009,雲林縣
10503,A0903-02-007,2390.0,022,廉使里,10009030,虎尾鎮,10009,雲林縣
10503,A0903-02-006,103767.0,021,興中里,10009030,虎尾鎮,10009,雲林縣
10503,A0903-02-005,32514.0,021,興中里,10009030,虎尾鎮,10009,雲林縣
10503,A0903-02-004,116932.0,021,興中里,10009030,虎尾鎮,10009,雲林縣
10503,A0903-02-002,239404.0,022,廉使里,10009030,虎尾鎮,10009,雲林縣
10503,A0903-02-001,11108.0,015,墾地里,10009030,虎尾鎮,10009,雲林縣
10503,A0901-35-003,104893.0,018,崙■里,10009010,斗六市,10009,雲林縣
10503,A0901-35-002,65283.0,019,嘉東里,10009010,斗六市,10009,雲林縣
10503,A0901-35-005,164658.0,018,崙■里,10009010,斗六市,10009,雲林縣
10503,A0901-35-004,124366.0,018,崙■里,10009010,斗六市,10009,雲林縣
10502,A0905-06-005,19180.0,009,大荖里,10009050,土庫鎮,10009,雲林縣
10502,A0905-06-006,83234.0,010,石廟里,10009050,土庫鎮,10009,雲林縣
10502,A0905-06-007,1678.0,010,石廟里,10009050,土庫鎮,10009,雲林縣
10503,A0903-02-009,151778.0,005,德興里,10009030,虎尾鎮,10009,雲林縣
10503,A0901-35-001,178157.0,019,嘉東里,10009010,斗六市,10009,雲林縣
10502,A0905-06-008,177501.0,006,興新里,10009050,土庫鎮,10009,雲林縣
10501,A0902-16-001,0.0,007,林子里,10009020,斗南鎮,10009,雲林縣
10502,A0911-12-005,62655.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10502,A0911-12-006,164006.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10502,A0911-12-007,80220.0,005,湳仔村,10009110,二崙鄉,10009,雲林縣
10502,A0911-12-008,42928.0,005,湳仔村,10009110,二崙鄉,10009,雲林縣
10502,A0911-12-009,79350.0,005,湳仔村,10009110,二崙鄉,10009,雲林縣
10502,A0905-06-001,93074.0,010,石廟里,10009050,土庫鎮,10009,雲林縣
10502,A0905-06-002,4362.0,010,石廟里,10009050,土庫鎮,10009,雲林縣
10503,A0902-09-001,114245.0,002,西岐里,10009020,斗南鎮,10009,雲林縣
10502,A0905-06-003,212775.0,009,大荖里,10009050,土庫鎮,10009,雲林縣
10502,A0911-12-010,78149.0,005,湳仔村,10009110,二崙鄉,10009,雲林縣
10502,A0905-06-004,64220.0,009,大荖里,10009050,土庫鎮,10009,雲林縣
10503,A0919-01-006,55327.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10503,A0901-35-007,59843.0,018,崙■里,10009010,斗六市,10009,雲林縣
10503,A0919-01-007,36743.0,009,崙中村,10009190,口湖鄉,10009,雲林縣
10503,A0901-35-006,103621.0,018,崙■里,10009010,斗六市,10009,雲林縣
10503,A0919-01-008,35886.0,009,崙中村,10009190,口湖鄉,10009,雲林縣
10503,A0902-09-006,106122.0,016,明昌里,10009020,斗南鎮,10009,雲林縣
10503,A0901-35-009,19842.0,019,嘉東里,10009010,斗六市,10009,雲林縣
10502,A1004-01-002,230.0,008,西結里,10010040,大林鎮,10010,嘉義縣
10503,A0901-35-008,205915.0,018,崙■里,10009010,斗六市,10009,雲林縣
10503,A0919-01-002,27753.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10503,A0919-01-003,75317.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10503,A0919-01-004,26286.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10503,A0919-01-005,37404.0,009,崙中村,10009190,口湖鄉,10009,雲林縣
10503,A0919-01-001,53917.0,008,下崙村,10009190,口湖鄉,10009,雲林縣
10503,A0902-14-006,17311.0,011,阿丹里,10009020,斗南鎮,10009,雲林縣
10503,A0902-14-005,58113.0,011,阿丹里,10009020,斗南鎮,10009,雲林縣
10503,A0902-14-004,100877.0,011,阿丹里,10009020,斗南鎮,10009,雲林縣
10503,A0902-14-003,17864.0,011,阿丹里,10009020,斗南鎮,10009,雲林縣
10503,A0902-14-002,125040.0,012,將軍里,10009020,斗南鎮,10009,雲林縣
10502,A0901-29-010,6999.0,033,鎮西里,10009010,斗六市,10009,雲林縣
10503,A0902-14-001,108297.0,011,阿丹里,10009020,斗南鎮,10009,雲林縣
10502,A0916-06-006,42042.0,011,富琦村,10009160,臺西鄉,10009,雲林縣
10502,A0916-06-005,51479.0,012,永豐村,10009160,臺西鄉,10009,雲林縣
10502,A0916-06-008,53277.0,012,永豐村,10009160,臺西鄉,10009,雲林縣
10502,A0901-29-009,95184.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10502,A0916-06-007,42909.0,011,富琦村,10009160,臺西鄉,10009,雲林縣
10502,A0901-29-008,71923.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10502,A0911-12-001,97418.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10502,A0911-12-002,42491.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10502,A0911-12-003,10377.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10502,A0911-12-004,52112.0,006,田尾村,10009110,二崙鄉,10009,雲林縣
10501,A0908-03-009,102711.0,012,怡然村,10009080,大埤鄉,10009,雲林縣
10502,A0901-29-003,61610.0,033,鎮西里,10009010,斗六市,10009,雲林縣
10501,A0908-03-008,56707.0,002,南和村,10009080,大埤鄉,10009,雲林縣
10501,A0908-03-007,64423.0,011,聯美村,10009080,大埤鄉,10009,雲林縣
10502,A0901-29-001,0.0,033,鎮西里,10009010,斗六市,10009,雲林縣
10501,A0908-03-006,84761.0,011,聯美村,10009080,大埤鄉,10009,雲林縣
10501,A0908-03-005,38051.0,011,聯美村,10009080,大埤鄉,10009,雲林縣
10502,A0901-29-007,138537.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10501,A0908-03-004,65528.0,011,聯美村,10009080,大埤鄉,10009,雲林縣
10502,A0901-29-006,112720.0,012,鎮南里,10009010,斗六市,10009,雲林縣
10501,A0908-03-003,49298.0,011,聯美村,10009080,大埤鄉,10009,雲林縣
10502,A0901-29-005,35162.0,033,鎮西里,10009010,斗六市,10009,雲林縣
10501,A0908-03-002,280.0,001,吉田村,10009080,大埤鄉,10009,雲林縣
10503,A0907-08-006,114502.0,017,古坑村,10009070,古坑鄉,10009,雲林縣
10503,A0907-08-007,16557.0,017,古坑村,10009070,古坑鄉,10009,雲林縣
10503,A0907-08-009,80770.0,017,古坑村,10009070,古坑鄉,10009,雲林縣
10503,A0918-08-006,12412.0,016,■子村,10009180,四湖鄉,10009,雲林縣
10503,A0918-08-007,120.0,021,■東村,10009180,四湖鄉,10009,雲林縣
10503,A0907-08-010,23433.0,015,永昌村,10009070,古坑鄉,10009,雲林縣
10501,A0908-03-010,6553.0,012,怡然村,10009080,大埤鄉,10009,雲林縣
10503,A0907-08-011,49107.0,015,永昌村,10009070,古坑鄉,10009,雲林縣
10503,A0907-08-012,36499.0,015,永昌村,10009070,古坑鄉,10009,雲林縣
10503,A0907-08-013,3191.0,010,永光村,10009070,古坑鄉,10009,雲林縣
10501,A0919-03-010,64613.0,011,青蚶村,10009190,口湖鄉,10009,雲林縣
10502,A0903-05-003,141246.0,024,頂溪里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-05-002,14693.0,024,頂溪里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-05-001,91650.0,024,頂溪里,10009030,虎尾鎮,10009,雲林縣
10503,A0918-04-007,2620.0,010,三姓村,10009180,四湖鄉,10009,雲林縣
10502,A0906-03-004,77699.0,018,府番里,10009060,北港鎮,10009,雲林縣
10502,A0906-03-003,76828.0,019,草湖里,10009060,北港鎮,10009,雲林縣
10502,A0906-03-002,66592.0,019,草湖里,10009060,北港鎮,10009,雲林縣
10502,A0906-03-001,37932.0,019,草湖里,10009060,北港鎮,10009,雲林縣
10502,A0906-03-008,100843.0,016,新街里,10009060,北港鎮,10009,雲林縣
10502,A0906-03-007,30401.0,018,府番里,10009060,北港鎮,10009,雲林縣
10502,A0906-03-006,93666.0,018,府番里,10009060,北港鎮,10009,雲林縣
10502,A0906-03-005,81032.0,019,草湖里,10009060,北港鎮,10009,雲林縣
10502,A0903-05-007,1562.0,026,下溪里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-05-006,100855.0,025,中溪里,10009030,虎尾鎮,10009,雲林縣
10502,A0903-05-005,123515.0,025,中溪里,10009030,虎尾鎮,10009,雲林縣
