Ym,code1,gen,"cunli code",cunli,"area code",area,"city code",city
10504,A9702-59-003,14347.0,002,后沃村,09007020,北竿鄉,09007,連江縣
10504,A9702-59-004,58.0,002,后沃村,09007020,北竿鄉,09007,連江縣
10504,A9702-59-001,3860.0,002,后沃村,09007020,北竿鄉,09007,連江縣
10504,A9702-59-002,13188.0,002,后沃村,09007020,北竿鄉,09007,連江縣
10504,A9701-77-008,100988.0,002,復興村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-009,8821.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-006,11747.0,002,復興村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-007,2555.0,002,復興村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-001,40.0,002,復興村,09007010,南竿鄉,09007,連江縣
10506,A9701-88-014,1029.0,006,津沙村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-004,63720.0,002,復興村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-005,26380.0,002,復興村,09007010,南竿鄉,09007,連江縣
10506,A9701-88-015,89455.0,005,仁愛村,09007010,南竿鄉,09007,連江縣
10506,A9701-88-018,1306.0,005,仁愛村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-003,33419.0,002,復興村,09007010,南竿鄉,09007,連江縣
10506,A9701-88-017,73955.0,005,仁愛村,09007010,南竿鄉,09007,連江縣
10501,A9704-09-003,8686.0,001,中柳村,09007040,東引鄉,09007,連江縣
10501,A9704-09-004,67061.0,001,中柳村,09007040,東引鄉,09007,連江縣
10501,A9704-09-001,17435.0,001,中柳村,09007040,東引鄉,09007,連江縣
10501,A9704-09-002,45253.0,001,中柳村,09007040,東引鄉,09007,連江縣
10504,A9701-77-011,41302.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10505,A9703-41-003,18130.0,001,青帆村,09007030,莒光鄉,09007,連江縣
10505,A9703-41-002,6667.0,003,西坵村,09007030,莒光鄉,09007,連江縣
10505,A9703-41-001,29211.0,002,田沃村,09007030,莒光鄉,09007,連江縣
10504,A9701-77-010,75468.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10505,A9701-77-013,73269.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-015,174224.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10505,A9701-77-015,75977.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10501,A9704-09-005,116819.0,002,樂華村,09007040,東引鄉,09007,連江縣
10504,A9701-77-013,8195.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10504,A9701-77-014,4343.0,001,介壽村,09007010,南竿鄉,09007,連江縣
10505,A9703-41-007,7640.0,001,青帆村,09007030,莒光鄉,09007,連江縣
10505,A9703-41-006,83451.0,001,青帆村,09007030,莒光鄉,09007,連江縣
10505,A9703-41-005,2175.0,001,青帆村,09007030,莒光鄉,09007,連江縣
10505,A9703-41-004,21522.0,001,青帆村,09007030,莒光鄉,09007,連江縣
10503,A9704-08-001,297.0,001,中柳村,09007040,東引鄉,09007,連江縣
10505,A9704-08-001,292.0,001,中柳村,09007040,東引鄉,09007,連江縣
10506,A9703-57-004,62237.0,005,大坪村,09007030,莒光鄉,09007,連江縣
10506,A9702-66-011,13534.0,006,白沙村,09007020,北竿鄉,09007,連江縣
10506,A9703-57-002,58951.0,005,大坪村,09007030,莒光鄉,09007,連江縣
10506,A9703-57-003,1166.0,005,大坪村,09007030,莒光鄉,09007,連江縣
10506,A9703-57-001,27811.0,004,福正村,09007030,莒光鄉,09007,連江縣
